lat,lon,landcover
61.10543992512941,-1.7299544100926572,AgriculturalArea
40.09593080856113,-0.9138961049935814,ForestNaturalAreas
40.69183845534776,12.211391934060428,ForestNaturalAreas
44.06783364576111,9.766859225923834,AgriculturalArea
50.66047290885188,14.295324849110225,AgriculturalArea
36.84943895050357,11.692215447863816,Water
47.790650512974,-15.759264394097968,ForestNaturalAreas
57.06282727510191,2.618027455768015,ForestNaturalAreas
40.97947095378611,-10.779980837804157,AgriculturalArea
56.04292197028036,-12.526437711964093,ForestNaturalAreas
46.41328110783426,7.433720860290043,ForestNaturalAreas
40.77748454713658,34.26017181878773,ForestNaturalAreas
62.83809374524436,-8.823997482576118,ForestNaturalAreas
42.202819284603784,15.945219638553668,ForestNaturalAreas
38.99036626935892,-10.83356834269702,Water
43.98510237742756,28.33253811375848,ForestNaturalAreas
37.84690147428,39.18180800077359,ForestNaturalAreas
47.53113176879258,-4.289638902824901,ForestNaturalAreas
64.98248421901533,-3.1741560719908377,Wetlands
49.78820837198541,27.064303259702385,ForestNaturalAreas
57.07169071269071,14.861269381394568,Water
51.296330214626096,28.627887293231822,AgriculturalArea
62.5529913860109,12.132462791428305,Water
50.64615999672712,-1.7434734923864623,AgriculturalArea
39.68495126946108,41.23940106738774,ForestNaturalAreas
66.44904212033028,-5.758271966441806,ForestNaturalAreas
52.81184737128698,-6.841242529149246,AgriculturalArea
61.4585329935052,-1.014061919092062,AgriculturalArea
40.26806835570153,5.551234333201439,AgriculturalArea
42.7859033193378,2.70891030660618,Water
38.9096976962953,-18.84529964957185,Water
37.87941116550688,32.66789319012038,AgriculturalArea
67.49937612720109,20.07759408114427,ForestNaturalAreas
69.57266218553843,-7.708785905410119,ForestNaturalAreas
37.55874981731597,4.398598831007511,AgriculturalArea
51.956907871605054,15.471010249798017,Water
37.96919509475364,-16.947772648864568,AgriculturalArea
37.30894243461893,-11.492733025758344,Water
49.224457541410125,-3.815286475413071,AgriculturalArea
47.2810154081414,29.748081323079457,AgriculturalArea
55.73773121524597,5.010436894845904,ForestNaturalAreas
49.87424284569201,2.235954589864157,AgriculturalArea
53.64403243538858,4.4232002933900185,AgriculturalArea
55.43658660709976,-13.146314489208104,ForestNaturalAreas
53.07682655727928,19.124483582634205,Water
70.05921080153686,22.679156519246988,Water
68.95641368299336,24.863465403090537,ForestNaturalAreas
50.98044333846433,1.267353677582755,ArtificialSurfaces
68.69081481449591,17.47524096128119,Wetlands
39.20588172018883,-23.67180618978849,ForestNaturalAreas
44.70887337216738,3.715314574025153,AgriculturalArea
52.483576916702496,12.232792411371545,AgriculturalArea
49.13554913809074,6.27985805619395,ForestNaturalAreas
46.77119262674025,29.852581330404732,AgriculturalArea
38.7191740710673,-17.773856778710677,ForestNaturalAreas
