lat,lon,landcover
42.50887151989733,-13.481356455072564,AgriculturalArea
46.98429992194652,-16.718539149450923,ForestNaturalAreas
57.4530061623241,-4.382849452739286,ForestNaturalAreas
66.42801656118931,17.717896253515146,ForestNaturalAreas
47.63845382746171,7.385176698172322,AgriculturalArea
54.22449528866307,-0.0656637397609761,Water
70.14869769226577,21.42494650164953,Water
40.5659117981149,14.869087600928502,ForestNaturalAreas
45.145635009417546,-0.3671713468806225,AgriculturalArea
41.22808091352125,-6.318392425460713,ArtificialSurfaces
52.4555116745676,-6.811575899381235,AgriculturalArea
37.5069031099619,-16.555991202618785,ArtificialSurfaces
36.401115647503296,5.687897264885499,AgriculturalArea
50.813420392768585,-3.778006579406866,AgriculturalArea
51.70057519225466,-4.308075832016419,AgriculturalArea
52.10159528283082,2.518139583744814,AgriculturalArea
50.655839116298885,17.96376672835308,AgriculturalArea
38.79003052496456,36.87577825496794,AgriculturalArea
38.37255326595592,38.44363571583425,ForestNaturalAreas
42.44692171482252,0.3699686547477852,AgriculturalArea
39.750363019317795,9.988787874948644,Water
49.12043061294218,21.84959187795006,ForestNaturalAreas
58.38968860183762,14.84791465645597,ForestNaturalAreas
65.2717102426787,-5.243125445206333,Water
44.97578440705158,11.314435182314242,AgriculturalArea
45.287982473020605,10.921543203268454,AgriculturalArea
50.227849765820594,12.317538660307967,ArtificialSurfaces
39.50355206374708,-18.52560231655295,AgriculturalArea
61.178791948141814,-1.4658715288403208,AgriculturalArea
55.5444653307539,25.751405115881457,Water
41.766603313668085,-16.5759861359239,ForestNaturalAreas
43.752085925909235,11.34622300274504,ForestNaturalAreas
64.99259374333786,-7.69811847536463,Wetlands
53.06086672776037,8.573245381427782,Water
40.85004271259267,-14.008946614074508,Water
36.496597478587006,31.623626926002856,Water
42.18964327864149,-12.082219761915386,AgriculturalArea
48.90950515255429,5.705162774035275,ForestNaturalAreas
64.12927226701457,20.29059518484456,ForestNaturalAreas
43.2018169710527,-15.473841993925518,ForestNaturalAreas
36.66645599025732,30.207514996931927,ForestNaturalAreas
49.00115579590616,13.22493874063452,ForestNaturalAreas
56.1401042249472,4.553738120721064,Water
44.69728951416981,-2.8370119320879255,AgriculturalArea
45.62742673430428,-10.787185964089003,AgriculturalArea
39.044408671897685,28.79381057957447,AgriculturalArea
46.98416234078865,-10.113476703395406,AgriculturalArea
42.12334505649957,-18.450837939325485,ForestNaturalAreas
37.82585783980951,-8.351053414693567,ForestNaturalAreas
41.41426289204848,33.714728098659016,AgriculturalArea
62.395051626075585,14.359489566517125,ForestNaturalAreas
48.21945557496999,-6.324691024412815,AgriculturalArea
66.7933589202902,-4.034269837095789,AgriculturalArea
47.95508341508024,11.368680428870126,AgriculturalArea
48.4419033370866,3.313701053748462,AgriculturalArea
49.461819183733255,-17.139438721112086,AgriculturalArea
51.367381556232,23.410527567880894,AgriculturalArea
66.01952192397006,29.40041304599926,ForestNaturalAreas
53.88699525866926,16.36829651346511,AgriculturalArea
48.30402354969448,11.517929537070543,ArtificialSurfaces
38.96040513302646,5.780886044271302,Water
57.03533950045657,15.72231827539566,Water
63.55772838848023,-22.84584618742997,Water
42.021823178201224,3.583215529533519,ForestNaturalAreas
57.41977595590996,2.74446205471364,Water
43.88950782944173,12.586987670170087,Water
46.62515186754576,28.71561715101756,AgriculturalArea
39.34924760636867,-23.654570096880605,ForestNaturalAreas
41.09329562336756,35.19978736231175,AgriculturalArea
61.03526102287564,-7.826540375523298,ForestNaturalAreas
62.78242264894689,19.983926290508403,Water
40.26749568377458,34.62349579159612,AgriculturalArea
38.91915203351426,-8.193310944791664,ForestNaturalAreas
46.3215477700312,-1.4727355966279456,ForestNaturalAreas
52.31440564272745,-1.3731134105855818,AgriculturalArea
43.615080266289134,-15.874100508640128,AgriculturalArea
36.39345392459156,-0.7621817252783225,Water
64.23256361010974,-8.834334915552706,ForestNaturalAreas
63.78442708595252,-11.527116851156666,ForestNaturalAreas
45.83569300059261,4.186503664935886,AgriculturalArea
43.83315232290036,3.7046222967745,AgriculturalArea
64.24700845935705,-2.7176444285976493,ForestNaturalAreas
52.84158051960149,7.33809863244502,AgriculturalArea
56.77712141352776,-6.150086601551089,ForestNaturalAreas
40.31540787774427,34.69142633105936,AgriculturalArea
52.79919458505357,8.548192158174297,AgriculturalArea
44.26373549041683,-2.0142636671239673,ForestNaturalAreas
53.06235108047433,7.191174012539245,AgriculturalArea
43.07241338722177,-12.24894527452218,AgriculturalArea
37.68263554456931,-9.763272572246612,ForestNaturalAreas
53.91100196888675,0.2406544461072716,ForestNaturalAreas
65.72972614765202,-5.239953644385386,Water
37.85397891288954,6.4163034165767145,Water
53.06630892134188,-3.4211183061868193,AgriculturalArea
53.08503145551001,13.545766915260511,AgriculturalArea
56.78640818372043,-2.2377270671408556,Water
70.48281824028584,25.47607874537935,ForestNaturalAreas
49.25969903868269,26.876371967958697,ForestNaturalAreas
49.004883565878,17.575598743349882,Water
40.72322826796102,-17.168945210675975,ForestNaturalAreas
44.21121054595252,9.775884646250002,ForestNaturalAreas
54.73654645148438,15.54020256035992,AgriculturalArea
41.071063395049975,35.667189144081775,AgriculturalArea
38.28827074984742,14.361686768930776,ForestNaturalAreas
47.76699880585836,-4.495885218996524,ForestNaturalAreas
44.96849457981027,-11.147988730322618,AgriculturalArea
61.941319325792,-7.003094858793014,Water
37.01914017544858,-7.668840523664609,AgriculturalArea
51.31417349041223,-5.006527836836377,ArtificialSurfaces
38.941552843775526,15.51667322829149,ForestNaturalAreas
70.28964569366214,23.91430464428323,Water
43.59329391194447,-3.507787547604138,ForestNaturalAreas
45.03516295835605,-10.62011926728892,AgriculturalArea
64.76787910408511,18.30500321768475,ForestNaturalAreas
59.96652865070972,18.30829273372691,ForestNaturalAreas
61.54717241658531,12.339271613237733,ForestNaturalAreas
68.0227646236968,-11.93972025810649,Wetlands
53.880132461594116,16.977928235582702,AgriculturalArea
44.598420608199895,7.291796187391834,ForestNaturalAreas
65.0825121379153,18.18327121223579,Wetlands
53.69426309246465,0.4161975875833609,AgriculturalArea
55.289611417929954,-5.90145971549697,Water
64.75038607882811,-11.729812340133376,ForestNaturalAreas
41.26018940071694,40.83043264059509,Water
51.95902967642448,18.86613622598438,AgriculturalArea
46.29728162900728,-13.507130330078056,ForestNaturalAreas
64.1685790277983,-2.5874137512408923,ForestNaturalAreas
42.625443534577606,10.101229669739062,ForestNaturalAreas
40.08033435975675,-9.04236786495376,AgriculturalArea
51.83680431793,-6.112398030586086,AgriculturalArea
46.457736495906424,10.596203705797825,AgriculturalArea
64.82047046170692,-2.299327714423951,ForestNaturalAreas
53.698333244610794,5.988212120138372,AgriculturalArea
40.66532890583208,30.335031648869023,AgriculturalArea
57.83891143394227,12.825489774938722,Water
63.666404462549814,-11.450219334027166,ForestNaturalAreas
43.89845085825513,26.24501370238184,AgriculturalArea
58.252815009679296,25.07293317850966,ForestNaturalAreas
39.02312408493518,17.78127322287387,AgriculturalArea
43.312192712596065,16.535301329457823,AgriculturalArea
53.77334336840986,15.26463939933119,Water
58.29417522718546,-12.121130000018924,ForestNaturalAreas
65.86224231749952,-8.745707465085346,Wetlands
58.655284705213674,21.98773086790132,Wetlands
52.615806645979845,-4.891533022545701,ForestNaturalAreas
45.89606805466708,19.769830366908007,AgriculturalArea
37.46662987647453,12.376520183876558,AgriculturalArea
49.54289347858917,19.374332544807157,Water
39.25533127169364,8.951924729685558,Water
40.42950252605128,3.3914573139438935,Water
39.621128343987486,36.639443096892336,ForestNaturalAreas
52.12359956484699,-3.706018646280063,AgriculturalArea
41.82220215850987,9.130626736667113,AgriculturalArea
63.185781720920424,-1.7583175835010594,ForestNaturalAreas
40.91377101991719,-8.247305210188594,Water
64.5335655206132,21.35679666283318,ForestNaturalAreas
56.46296850453513,-4.651785757567411,AgriculturalArea
56.30250444491186,-3.4648896183012527,ForestNaturalAreas
44.53890977704427,2.584542050814827,Water
67.41055354542274,21.816769530296703,ForestNaturalAreas
37.04194451330816,11.46902943220799,Water
38.75233368258189,5.347155513317853,Water
38.89830291440897,-16.57127977837929,AgriculturalArea
62.17317247668186,21.804990461557903,Water
43.55115202615522,5.147671728087895,ForestNaturalAreas
44.131550758567485,7.809567119287563,ArtificialSurfaces
48.14761366481798,22.590387390523674,ForestNaturalAreas
64.17071291592363,-17.608751902342053,ForestNaturalAreas
48.82485986781957,-2.1110127925598676,AgriculturalArea
42.67765403139743,-1.2366073906826642,Water
39.965547234358006,41.049469309132306,AgriculturalArea
50.021902111941955,-1.1692968117955371,AgriculturalArea
44.56192277977185,-2.9150091015006567,ForestNaturalAreas
51.92659145806694,13.803862490996886,AgriculturalArea
49.955802050898555,10.318364661651264,AgriculturalArea
