lat,lon,landcover
36.81356568707496,34.27061273367007,ForestNaturalAreas
37.40273686948392,31.20096741795574,ForestNaturalAreas
59.87944949135071,-2.141160504964731,ForestNaturalAreas
44.77334718350097,-3.5699530921773697,ArtificialSurfaces
66.72923952599292,24.035959050873885,Wetlands
63.52200279542963,-14.202886369157508,ForestNaturalAreas
59.93381774955063,17.720982560118678,Water
41.79113288672704,12.54412002436083,AgriculturalArea
42.32193747444919,11.28711711536819,ForestNaturalAreas
56.0776144936864,29.811429661455783,ForestNaturalAreas
50.50200900504581,1.230367939706755,AgriculturalArea
51.99913456694683,18.936485870903525,AgriculturalArea
43.45678600603093,7.420578920745223,ForestNaturalAreas
47.298234312244766,-16.18710427197767,AgriculturalArea
40.57731470402269,4.948884475722062,ForestNaturalAreas
45.79833995688312,9.536992638646424,AgriculturalArea
64.14386297883921,16.93126199633552,ForestNaturalAreas
53.63795563581048,15.261010835436709,Water
37.461686190599345,26.835694185929665,Water
39.50104492767395,-0.0239770555021815,Water
50.98292492412799,19.34631896454072,AgriculturalArea
66.44263225235713,-8.393392389558214,Wetlands
54.47990561371832,27.262650280487932,Water
47.84785769693669,1.0325152232016723,AgriculturalArea
46.0509689003994,29.17523806959039,AgriculturalArea
49.259014247842224,5.597286763354333,ForestNaturalAreas
55.05043656598565,18.85427966951501,ForestNaturalAreas
40.64723112602276,34.476739117196786,AgriculturalArea
48.8422166958877,18.63166568265091,ArtificialSurfaces
62.645708625625105,17.521823405189984,ForestNaturalAreas
50.21190688183586,10.96001265479403,AgriculturalArea
62.011647591085335,-2.423785460653715,ForestNaturalAreas
51.88534997181721,5.1625725042676684,ForestNaturalAreas
59.48586152193248,-14.86966494952266,Water
38.94929778504194,36.40730176305728,AgriculturalArea
53.38160095517522,-7.799635849575755,AgriculturalArea
55.66903957693556,1.6131115256197532,Water
52.362641652157365,29.85698825264801,AgriculturalArea
41.83031380664129,9.544248100386676,AgriculturalArea
56.52204799984379,14.586190524020086,Water
52.39155604626405,7.798052330522381,AgriculturalArea
64.92837777301287,-6.788128791902255,ForestNaturalAreas
53.32812267020074,5.075263039093742,AgriculturalArea
52.01128067784355,12.764750116057067,ArtificialSurfaces
40.93064271506105,11.657979036473035,ForestNaturalAreas
39.393989220957216,-5.201688434779985,AgriculturalArea
43.79309673429498,27.27944968108856,ForestNaturalAreas
68.20412414863486,-7.789781860678876,ForestNaturalAreas
61.12313514279158,-1.184324480733174,ForestNaturalAreas
42.02708405300786,32.714822593532425,Water
36.45465910780722,5.487800232924881,Water
54.54169468889377,-4.98599549381134,Water
65.44379932401766,-7.6843403439987314,ForestNaturalAreas
61.49701790052572,-7.210824618393581,ForestNaturalAreas
69.59236202947575,22.878136648591067,ForestNaturalAreas
51.9976814913948,14.654031673385054,AgriculturalArea
49.66587247407036,23.549942853397273,AgriculturalArea
59.453576954786186,14.41106429284834,Water
37.46712197196463,-18.664768991074588,Water
40.365916320757826,-13.936953029537872,Water
