lat,lon,landcover
40.58290428452304,-22.166309748247237,ForestNaturalAreas
57.59120171757041,-5.1682739197052525,AgriculturalArea
70.85092686173981,-9.175052344195608,ForestNaturalAreas
37.51967595716972,32.48514184176055,AgriculturalArea
50.58237672975042,-7.032158119506792,ArtificialSurfaces
65.04717054463417,-10.531004570148204,ForestNaturalAreas
38.53125551823208,38.927199971009976,ForestNaturalAreas
49.03340377717094,-2.650707866518956,ArtificialSurfaces
42.12793193607796,10.866183513787034,ForestNaturalAreas
57.92230688262093,17.637504819025068,Water
50.49913686180921,4.0663695913114255,AgriculturalArea
47.8038212263798,6.754893985631152,ForestNaturalAreas
41.19459858596071,17.563697744336842,AgriculturalArea
53.20183204367123,27.25470235563288,Water
36.64440508654357,30.214622460775058,ForestNaturalAreas
61.63603833054154,-12.476323511929175,ForestNaturalAreas
61.81908124748479,9.772301538155968,Water
47.00313598180674,3.506153507794848,AgriculturalArea
40.711672367075835,8.97940710779115,ForestNaturalAreas
40.342542676924715,-23.838100983636046,ForestNaturalAreas
45.12755625014815,-3.4097460366762555,ForestNaturalAreas
58.55469397244294,24.4240251241146,ForestNaturalAreas
58.78172193167292,-4.313786267513622,ForestNaturalAreas
43.62288557521705,5.5202249156562155,ForestNaturalAreas
65.50610883853356,-22.04585468578432,Wetlands
59.04043676133619,10.988098340860615,Water
57.761383619342574,-5.929967008203207,AgriculturalArea
52.877205889980935,14.86583305202978,AgriculturalArea
63.403981058406416,-7.866625571025844,ForestNaturalAreas
42.95508755706419,13.877250746574598,ForestNaturalAreas
50.64846334091691,14.222395499053604,AgriculturalArea
45.9690705789649,4.5477625988638595,AgriculturalArea
48.36470372324764,26.172268214578946,AgriculturalArea
40.53749690029896,8.593195700282234,AgriculturalArea
55.672077835242725,-15.1676507688822,ForestNaturalAreas
39.686934014983464,-18.677413108290704,ForestNaturalAreas
48.257976904766075,19.712985429046352,AgriculturalArea
61.717530646977984,-2.7341453685526913,Wetlands
41.33326707624953,9.724863980781103,ForestNaturalAreas
60.03281419769126,4.10687817604232,Water
53.637452565467434,5.916649623008778,ArtificialSurfaces
47.709272647032655,21.67248846023555,AgriculturalArea
66.12284590892064,-5.639937492318653,ForestNaturalAreas
43.41108674452648,1.5541961128002084,AgriculturalArea
48.30317982109023,12.814400505024931,AgriculturalArea
51.96879575787675,14.687286216218054,AgriculturalArea
48.10415815048001,17.208775837243465,Water
55.133668994872686,4.8167808172389375,ForestNaturalAreas
56.575834636961496,2.8169582175244736,AgriculturalArea
38.23654764575273,5.10543779831446,Water
48.47583247170529,12.87808415825406,ForestNaturalAreas
67.37954658420458,28.656158577768263,ForestNaturalAreas
49.0293540477463,-0.12968211123973,AgriculturalArea
50.81143120237418,-3.448219464068016,ForestNaturalAreas
38.53518140561192,14.14956521905171,ForestNaturalAreas
40.2141588469113,-17.923672852689815,ForestNaturalAreas
45.009300709391354,-10.413733209346402,AgriculturalArea
38.64667461061017,9.43539331853331,Water
67.72460553848373,-6.373893951248829,ForestNaturalAreas
46.58095921334387,11.142007233056724,AgriculturalArea
52.78795189981206,21.474787859938793,AgriculturalArea
44.204528911673094,-0.9848562760025098,ForestNaturalAreas
52.8189945776177,-4.111202994816837,AgriculturalArea
41.9477270925764,14.447489045529853,AgriculturalArea
44.47502349638432,19.483348894309827,ForestNaturalAreas
38.115344003013654,30.92385028801582,Wetlands
58.39726123179608,20.19219580594492,Wetlands
45.7076188945995,-14.69972748694908,ForestNaturalAreas
45.17209101922287,6.772685310290753,AgriculturalArea
57.03476972812699,-2.480938984984269,Water
37.14573734011368,-6.7877690087323685,AgriculturalArea
43.54674236430799,5.270960081860581,ForestNaturalAreas
39.390916407489584,35.354299665040244,AgriculturalArea
53.24209029420556,-0.1276506062151259,AgriculturalArea
43.283612615403065,20.23702288639136,AgriculturalArea
39.973493441496274,33.973196582231395,ForestNaturalAreas
50.75876828055715,5.669611812184883,ForestNaturalAreas
37.930495792280794,16.250287996912622,AgriculturalArea
49.25003107210344,4.770243787816878,ForestNaturalAreas
37.693082100606865,36.631839346839655,ForestNaturalAreas
53.013245927533184,3.4973403669723337,AgriculturalArea
40.2875518543694,11.8841971007172,ForestNaturalAreas
48.35640780741122,18.80716897685165,AgriculturalArea
60.38317146872089,16.60316590876946,Water
51.90839706279552,15.109591642210718,Water
47.66458772267655,-14.699056133373716,ForestNaturalAreas
59.42556702664385,-4.752713125934933,ForestNaturalAreas
61.88048371922899,-0.5160371772115696,ForestNaturalAreas
65.37026839850793,20.79999490796012,ForestNaturalAreas
67.46089025575215,-8.11109735837334,Wetlands
58.23924381646032,-7.798426743548058,Water
39.183001316372106,-14.779186321192318,ForestNaturalAreas
57.556210049827605,22.045523124741532,ArtificialSurfaces
41.158866407952885,-13.20006972811322,AgriculturalArea
48.87448861014125,21.201051940625263,AgriculturalArea
58.8646441365056,-14.547308606401549,AgriculturalArea
46.1424345840312,1.3468571636889364,ForestNaturalAreas
63.825851522247696,15.516435735884349,ForestNaturalAreas
51.01382736079806,7.893869839745561,ArtificialSurfaces
38.61586329786488,-11.142780006055853,Water
54.33215231580249,-4.568810080261721,Water
36.2053760237112,-10.29110216617216,ForestNaturalAreas
44.83531264797503,-4.910856610079833,ForestNaturalAreas
41.26016079632904,36.74539771461276,AgriculturalArea
44.47802581351461,19.360724983994498,ForestNaturalAreas
37.892182504026046,26.567640480838836,ForestNaturalAreas
37.26694486433131,4.857856559953566,AgriculturalArea
51.78087091242142,6.460150063012594,ForestNaturalAreas
45.62135230669743,1.4738166265114905,ForestNaturalAreas
46.32175778582795,-15.58058169544873,ForestNaturalAreas
71.26984451779836,25.02441409735726,Water
45.22928230454433,29.85029545295553,AgriculturalArea
39.929426797006855,-23.880799960870373,AgriculturalArea
38.6618605710808,28.29848342794033,Water
50.752620077813305,8.581274559963607,Water
40.044930420134065,14.598643608507372,AgriculturalArea
60.54174403523931,29.28714932549435,AgriculturalArea
67.34236340150326,-6.916748977984485,ForestNaturalAreas
64.55540081029716,34.26674989250912,ForestNaturalAreas
47.61974424279541,-4.7671167301549175,ArtificialSurfaces
45.083705790857735,12.524025351851456,ForestNaturalAreas
68.96316240806925,17.542792896969875,Water
56.93928050029064,21.21902070532904,ForestNaturalAreas
54.31372165234072,26.529379012088835,Water
52.720705046390826,8.968758952088145,ForestNaturalAreas
61.224133406169685,-1.0823761762188946,ForestNaturalAreas
56.817748214528855,29.14690156295406,ForestNaturalAreas
43.13364475908425,29.2871505268917,AgriculturalArea
51.02694987033478,2.1461039243908258,AgriculturalArea
43.46601535826048,17.909154204274994,Water
66.4460500509288,-12.957615118302591,ForestNaturalAreas
65.36682446376392,22.452171512453983,ForestNaturalAreas
55.015550728886865,18.7276502197881,AgriculturalArea
67.22284492858265,-9.118849611865173,ForestNaturalAreas
38.7581791710875,31.64670267907672,AgriculturalArea
47.07692119168842,-0.2590431658140393,AgriculturalArea
42.42057442703506,16.476544419845553,ForestNaturalAreas
53.174729815131066,29.33144202644947,Water
52.866904253706,-4.008863090089044,ForestNaturalAreas
68.933981789255,24.630938186433408,Water
61.00000635070669,-0.4896989400437309,ForestNaturalAreas
45.19235295944568,-10.062266080617322,AgriculturalArea
36.5513953328567,31.610328783306695,Water
37.52765846861478,5.453586801828285,ForestNaturalAreas
